,docid,DOI,title,abstract,num_paragraph
8953,v47ic7mz,10.1038/news.2011.545,840,1323,21
8954,roj2qay5,10.1038/news.2008.612,1012,1430,22
8955,jb4kbzue,10.1038/news040823-8,294,567,7
8956,vi2h1653,10.1038/news031201-8,544,752,16
8957,qalnsgvl,10.1038/news050328-2,656,832,16
8958,0e3xj0ge,10.1038/news040823-1,372,936,12
8959,ha57ww62,10.1038/news031215-9,390,663,13
8960,b9sl63m3,10.1038/news031027-8,288,512,16
8961,i6b2bg6a,10.1038/news030512-11,435,930,15
8962,7oklxq3f,10.1007/s001340051141,0,40378,26
8963,nq7hpdau,10.1038/news030609-16,400,1296,16
8964,0vvp00ex,10.1007/bf00712098,0,21006,18
8965,3rc82s9h,10.1007/s00103-001-0292-0,1287,6812,13
8966,s7ox0h4f,10.1007/s00103-002-0536-7,2415,19880,35
8967,x10908wi,10.1007/s001030050075,576,29142,18
8968,78du7c1s,10.1007/s13206-013-7111-1,0,11100,12
8969,mqz74x62,10.1007/s13273-019-0048-2,1513,19907,17
8970,580a8w0b,10.1007/bf03165767,1239,25032,21
8971,x48huy5f,10.1186/gb-2004-5-2-p6,978,1536,6
8972,z542eqm5,10.1007/s13206-017-1401-y,1377,18088,17
8973,8kelavgs,10.1038/nrmicro3128,162,1557,9
8974,lv8mll28,10.1007/s13258-014-0186-9,3240,36780,30
8975,1m1rwmjc,10.1007/s10039-007-1263-y,686,7980,14
8976,xtox2rxs,10.3389/fimmu.2020.00477,4587,41151,33
8977,1qhgeirb,10.1057/jors.2012.80,3850,63650,50
8978,634bzeyh,10.1007/bf03260003,2480,47802,31
8979,tach8v88,10.1007/bf00173347,4158,44814,33
8980,hzy2rb5v,10.1007/s13770-013-1120-y,3816,40992,24
8981,it8nn6gn,10.2165/00023210-199912010-00001,2380,12920,20
8982,x0jv4as0,10.1007/s13770-012-0020-x,2618,31900,22
8983,57wavkkz,10.1007/s10388-012-0316-x,1230,26790,15
8984,s6gpbcmn,10.1007/bf01276305,150,5280,6
8985,3hl8scyi,10.1007/bf02674919,2880,36928,32
8986,yw87btb3,10.1007/bf01276283,624,17704,8
8987,kf2qnhd0,10.1007/bf01281438,979,9295,11
8988,haqe2byg,10.1007/bf01279056,142,1116,2
8989,dhqtxjyi,10.1007/bf02348752,2673,24732,27
8990,a25elc4a,10.1016/j.orbis.2020.02.010,987,28791,21
8991,z739ifu5,10.1517/13543776.16.9.1269,1073,23432,29
8992,bz7ui5a0,10.1007/s11800-008-0129-x,1155,16566,11
8993,t301bt08,10.1007/s11631-007-0252-y,1898,26702,26
8994,x6pd8gz0,10.3389/fmicb.2020.00394,3531,62106,33
8995,1whpth5g,10.1016/j.mpdhp.2009.04.001,3328,44864,64
8996,8rg3bv3c,10.1053/j.jepm.2007.12.004,875,10500,35
8997,gsd1c5qt,10.1053/j.jepm.2018.10.006,1584,6156,12
8998,wzp38kzr,10.1053/j.jepm.2013.11.013,1001,5665,11
8999,cdjd41nk,10.1053/j.jepm.2010.01.014,5421,85902,139
9000,msvex3ae,10.1111/j.1096-3642.2008.00416.x,13020,227912,124
9001,91bhxwfj,10.1093/pch/13.5.422,1274,24726,26
9002,e8ahfzum,10.1093/tas/txz018,2346,59685,23
9003,mspq7sqq,10.1093/jmedent/17.4.360,1455,11040,15
9004,ovuofl9q,10.1093/jssam/smx032,3320,57240,40
9005,zyiqigck,10.1093/labmed/30.1.36,624,18672,24
9006,iugrhyaq,10.1309/96m3bwyp42l11bfu,1408,18656,16
9007,ph576eji,10.1093/nargab/lqz006,7015,85156,61
9008,fff0pd1b,10.1016/j.mpmed.2009.07.012,620,37400,20
9009,lc5nhtzw,10.1016/j.mpmed.2016.03.008,768,20128,16
9010,i2pyt992,10.1016/j.mpmed.2008.01.009,2322,30969,27
9011,zjrkfe9b,10.1016/j.mpmed.2012.03.010,768,20624,16
9012,pm9kdqdw,10.1093/ia/iiz022,1408,33154,22
9013,2n4axtcn,10.1093/chemse/17.6.729,4736,23162,74
9014,neh010nj,10.1111/j.1574-6968.2001.tb10586.x,3700,15000,25
9015,nngei4sr,10.1111/j.1574-6976.2002.tb00610.x,1302,148800,62
9016,fd2tsr3t,10.1111/j.1574-6968.2004.tb09480.x,3770,21164,26
9017,u3v74l0s,10.2527/af.2014-0006,276,2080,4
9018,5wzugpxx,10.1111/j.1574-6941.1998.tb00538.x,1311,22705,19
9019,peijvone,10.1111/j.1574-6968.2000.tb09370.x,1314,18612,18
9020,b3x2yn03,10.1007/s11458-009-0036-5,1314,14346,18
9021,xoeugrzn,10.1007/s11515-007-0006-6,1232,12544,16
9022,dr0tbvgd,10.1007/s10473-019-0618-3,3996,87468,74
9023,7701c3w1,10.1007/978-3-642-21960-3_3,3570,81158,238
9024,zdwmxaz3,10.1007/978-88-470-1601-9_20,1840,39836,46
9025,r8uk21d6,10.1057/978-1-349-94860-4_8,0,40500,50
9026,p46abodr,10.1007/978-3-642-40453-5_10,3526,54653,43
9027,gc9hevy5,10.1007/11539087_132,650,2980,10
9028,vtqv1ddj,10.1007/978-0-387-68424-6_10,0,42880,32
9029,i4vsaz4d,10.1007/978-981-15-0263-7_15,2112,38808,44
9030,tt2p9uue,10.1007/978-981-13-0644-0_2,6438,24447,87
9031,80cgak5t,10.1007/978-1-4614-3872-4_191,1136,7760,16
9032,h4suev1d,10.1007/978-1-4020-9063-9_12,3125,14200,25
9033,aawfmmi8,10.1007/978-1-59745-415-5_2,679,76533,97
9034,8j5a9mkd,10.1007/978-3-319-99921-0_81,528,10632,24
9035,yhi83hgq,10.1007/978-3-319-03029-6_4,14322,117348,77
9036,atgyd5ks,10.1007/978-3-319-54033-7_5,1813,32190,37
9037,994i9rtb,10.1007/978-3-319-53204-2_2,8103,148296,111
9038,e81nd9tz,10.1007/978-3-642-13185-1_7,3705,65170,95
9039,0q7qcddq,10.1007/978-3-319-00068-8_15,1218,18125,29
9040,3cpgvkdj,10.1007/11760146_55,1548,14004,12
9041,a7bhno7z,10.1007/978-1-4614-5474-8_4,2850,72048,38
9042,o4ctmvc9,10.1007/978-3-319-10115-6_22,3658,58410,118
9043,ntuptc1j,10.1007/978-94-007-2872-1_3,2849,59903,37
9044,xqwwtdse,10.1007/978-1-4939-0850-9_13,2700,45900,36
9045,abn1i3ir,10.1007/978-3-030-29022-1_12,4345,78447,79
9046,rv2m3u13,10.1007/978-3-319-76768-0_26,1120,59010,35
9047,8vaxw441,10.1007/978-1-4419-0528-4_2,1458,10458,9
9048,8kyf2hve,10.1007/978-3-319-61343-7_9,1638,34776,18
9049,jn17ev8m,10.1007/978-3-642-45361-8_1,561,22869,33
9050,hh2ksi7u,10.1007/978-3-0346-0165-8_4,1350,28560,30
9051,q6w17rty,10.1007/978-3-319-99468-0_11,2142,68922,63
9052,1q9g19bs,10.1007/978-1-84882-285-6_1,8162,46746,106
9053,5dkyrp6z,10.1007/978-1-59745-328-8_14,4000,26400,25
9054,lwsbpyhh,10.1007/978-3-319-50718-7_12,195,2517,3
9055,qau96gvw,10.1007/978-3-319-23416-8_1,945,13680,15
9056,rz74sh32,10.1007/0-387-23329-6_7,1288,12880,23
9057,d4h9016a,10.1007/978-1-4614-7351-0_8,2106,38529,27
9058,x27t5sjb,10.1007/978-3-319-94436-4_2,770,22924,22
9059,67md3xox,10.1007/978-3-642-02525-9_15,2808,100872,72
9060,9b3eazd4,10.1007/978-3-030-12919-4_14,8268,129956,106
9061,92c929q5,10.1007/978-3-7643-7563-8_3,9408,164640,98
9062,z4g48l2g,10.1007/978-3-642-15742-4_21,770,74970,35
9063,dvgmux4u,10.1007/978-3-7908-2367-7_16,805,35280,35
9064,lvpay8il,10.1007/978-3-030-23491-1_16,3630,142780,110
9065,a9a82of4,10.1007/978-981-10-0875-7_9,861,48790,41
9066,q10sx1dm,10.1007/978-90-481-2298-1_1,3200,79680,32
9067,ni8vjvpc,10.1007/978-1-4020-8399-0_13,1220,17320,20
9068,3tpq5zar,10.1007/978-1-4939-9034-4_49,697,12177,41
9069,pqdtrzyf,10.1007/978-1-59259-963-9_91,1353,28085,41
9070,46fo3j43,10.1007/978-3-319-08624-8_2,3920,134640,80
9071,z7vdtznh,10.1007/978-3-319-16345-1_1,4340,142240,140
9072,f6m1mbbi,10.1007/978-3-642-01144-3_42,2783,23023,23
9073,6rokrrj0,10.1007/978-3-319-95240-6_1,1050,15100,25
9074,mw7athol,10.1088/0953-8984/19/28/285207,826,21462,14
9075,j22q89l9,10.1016/j.ipm.2007.01.023,3854,46699,41
9076,nwo7jka1,10.1016/j.arbres.2009.07.011,1675,28625,25
9077,nbjili3v,10.4155/fdd-2020-0010,360,5697,9
9078,u63ljdy8,10.2217/17455111.2.2.235,1932,55062,42
9079,e0sqppeq,10.1007/s13546-014-1003-9,1843,6897,19
9080,5lx179pa,10.1007/s13546-014-0923-8,7830,36585,27
9081,ly68q5z0,10.1007/s13546-016-1188-1,5408,18480,16
9082,753y6h5k,10.1007/s13546-011-0314-3,0,31896,24
9083,3ydpey6l,10.1007/s13546-012-0634-y,5760,37650,30
9084,jwxm2z9g,10.1007/978-3-540-69480-9_22,3861,55143,99
9085,ha8oj1b3,10.1007/978-90-313-6614-9_85,3430,162778,98
9086,s78omm53,10.1007/978-981-13-8518-6_22,1815,42900,33
9087,rhy380fw,10.1007/978-90-481-9039-3_42,133,3136,7
9088,y9tddl6y,10.1057/978-1-137-52141-5_10,3010,32970,35
9089,ojx04jsh,10.1007/978-1-4419-9771-5_10,1682,85202,58
9090,xsciyzdy,10.1007/978-1-4939-9034-4_21,1952,44640,32
9091,srq62r4r,10.1007/978-94-024-0911-6_6,7395,59160,145
9092,emjglnmh,10.1007/978-1-4419-1543-6_4,2619,70325,97
9093,c02nnr8a,10.1007/978-1-59745-285-4_57,1036,23199,37
9094,511u9hex,10.1007/978-3-540-76660-5_11,840,50840,40
9095,j7byiomb,10.1007/978-3-540-69480-9_8,4992,182988,156
9096,zkjry6mm,10.1007/978-94-007-4899-6_1,5035,49290,53
9097,j8abhynt,10.1007/978-3-319-20149-8_7,470,92355,47
9098,ycy3h40i,10.1007/978-3-030-27431-3_2,2223,34599,57
9099,rki30ruw,10.1007/978-1-4614-3970-7_47,2668,58328,46
9100,2v321xow,10.1007/978-3-319-50890-0_3,1785,68845,35
9101,eiavtuva,10.1007/978-1-4471-2401-6_10,1843,54611,97
9102,tz5vnadh,10.1007/978-3-540-35997-5_24,780,6000,12
9103,ef6svn8f,10.1007/978-1-4471-5304-7_8,1428,31332,84
9104,t0h7rf8r,10.1007/978-3-7985-1564-2_23,0,20852,52
9105,8tsbsoxr,10.1007/978-1-4419-8053-3_4,3021,31350,57
9106,e2daubdm,10.1007/978-88-470-2059-7_63,360,21888,24
9107,ao0jc1k8,10.1007/978-90-481-3834-0_22,5371,56621,41
9108,t7sn9ffh,10.1007/978-3-540-39026-8_217,330,410,10
9109,oub52ns2,10.1007/978-1-4471-5226-2_21,3965,57584,61
9110,lg547ha9,10.1007/978-981-13-7123-3_66,2150,24350,25
9111,l0hp6abb,10.1007/11885191_14,1363,27695,29
9112,3jr7zhzv,10.1007/11734628_31,540,2022,6
9113,zyfclun3,10.1007/978-1-4614-4496-1_4,6160,34552,56
9114,bexp1ubn,10.1007/978-1-4020-6953-6_3,0,75480,30
9115,65zrbo1w,10.1007/978-981-10-7101-0_6,1872,33592,104
9116,2n82xbjk,10.1007/978-3-642-37450-0_13,3392,79360,64
9117,f8jnyepi,10.1007/978-3-319-96244-3_18,5074,93740,86
9118,a4qqfguo,10.1007/978-981-15-1045-8_2,2850,48849,57
9119,1tuf4zxi,10.1007/978-1-4020-6106-6_19,2552,87638,58
9120,0v6pcpuo,10.1007/978-3-211-76310-0_13,1352,42952,26
9121,whfyqwtl,10.1007/978-1-84882-095-1_5,0,27125,31
9122,cdv6qlwx,10.1007/978-1-4614-0881-9_16,1375,33075,25
9123,0e9gyb1t,10.1007/978-90-313-7814-2_8,2162,37788,94
9124,eytb94c2,10.1007/978-981-13-3353-8_16,936,20232,24
9125,8g2slk9u,10.1007/b107235,2808,43602,78
9126,3qwjbuqt,10.1007/978-90-481-3834-0_4,5472,208791,171
9127,qt0keeow,10.1007/978-981-10-0875-7_1,1568,85603,49
9128,hnky9u87,10.1007/978-3-319-95111-9_23,4860,30348,54
9129,9qahutuz,10.1007/978-1-4939-8628-6_14,5830,110110,55
9130,mtpbzgr9,10.1007/978-81-322-1608-7_3,1608,30840,24
9131,wl1kuszc,10.1007/1-4020-3623-x_8,4212,73944,39
9132,gkoc7dld,10.1007/174_2016_39,812,165822,58
9133,jta53v1l,10.1007/978-3-642-27426-8_15,5671,61851,53
9134,ze9fl3se,10.1007/978-94-024-0908-6_7,1092,4576,26
9135,a3ffts72,10.1007/978-3-319-96499-7_2,3825,67269,51
9136,heb879s2,10.1007/978-0-387-77452-7_29,3441,41292,93
9137,ly55753z,10.1007/978-0-387-89382-2_7,2232,31512,24
9138,o0vacxc2,10.1007/978-90-481-9657-9_8,24156,161964,396
9139,e0fofgxq,10.1007/978-1-4419-6836-4_11,2968,47488,53
9140,nhw3tome,10.1007/978-1-4899-7448-8_5,1938,30498,51
9141,9o5ecxtp,10.1007/978-3-030-06067-1_36,4736,78848,64
9142,9rarl8r7,10.1007/978-3-319-96870-4_6,2385,24804,53
9143,vykulsh1,10.1007/978-3-540-33395-1_8,8932,51968,203
9144,q89a0ohy,10.1007/978-1-4939-9034-4_45,4410,108780,70
9145,58nsxsnn,10.1007/978-3-642-25716-2_28,1890,17360,35
9146,2qiy1glv,10.1007/978-1-4020-9063-9_71,1722,55924,41
9147,ufk3hsbi,10.1007/978-1-4020-6241-4_2,180,8280,12
9148,xjr2iq33,10.1007/978-0-387-68792-6_3,546,28686,42
9149,ju2u4two,10.1007/174_2016_38,1791,443372,199
9150,69srun8l,10.1007/978-981-10-2923-3_7,2750,12815,55
9151,v7up4nj6,10.1007/978-3-319-04414-9_91,2420,76714,121
9152,5jgan6tv,10.1007/978-1-4614-7978-9_5,6216,100566,111
9153,d9gxew91,10.1385/1-59259-952-4:387,7138,54199,83
9154,9tzhvfk0,10.1007/978-1-60761-727-3_12,1794,55200,46
9155,rckfkzhw,10.1007/978-981-10-0428-5_3,912,45696,48
9156,1ooo1vwd,10.1007/978-3-540-71628-0_15,1624,12236,28
9157,8fg6bekk,10.1007/978-1-4939-9034-4_3,4445,258318,127
9158,losdjt2e,10.1007/978-1-59745-277-9_14,408,16014,17
9159,m8xnkcht,10.1007/978-3-540-71903-8_2,10350,6825,25
9160,uzo2sx9d,10.1007/978-3-319-99975-3_6,1995,72555,35
9161,hpwt3n7b,10.1007/978-3-540-35989-0_8,1525,21400,25
9162,u21znpyz,10.1007/978-3-540-75763-4_3,3015,77715,45
9163,6xm8nnia,10.1007/11875581_86,3690,36540,30
9164,jybh0x84,10.1007/978-1-4020-8412-6_9,3399,53972,103
9165,77kvxaak,10.1007/978-94-007-6214-5_5,1248,28064,32
9166,easursra,10.1007/978-3-7091-1496-4_15,2860,14664,26
9167,ooha4fuv,10.1007/978-4-431-54841-6_152,434,12110,14
9168,ixjfcy93,10.1007/978-3-319-07788-8_20,1060,19340,20
9169,4ang9pip,10.1007/978-981-13-8984-9_15,1484,5852,28
9170,rx5plybq,10.1007/978-94-024-0908-6_9,2988,61752,166
9171,18qznqp0,10.1007/978-3-030-26710-0_79,2444,31564,26
9172,gs8seo01,10.1007/978-88-470-1460-2_27,0,948,6
9173,9wpi4jua,10.1007/978-981-13-3390-3_5,5670,91035,105
9174,x5cq4k4x,10.1007/978-90-313-7944-6_1,10956,27588,132
9175,rb64cvj3,10.1007/978-1-4939-3414-0_8,528,4048,11
9176,r2wd1yfa,10.1007/978-1-4419-8065-6_6,968,48048,44
9177,03c9ilkt,10.1007/978-3-319-98343-1_69,2040,9996,17
9178,dhs4ekk1,10.1007/978-981-15-2985-6_24,2052,43605,57
9179,4fz79wzf,10.1007/978-3-319-95111-9_2,2262,23517,39
9180,361p1yh7,10.1007/978-3-319-41912-1_4,4004,62084,44
9181,2ohyksde,10.1007/978-3-662-45704-7_4,3604,58459,53
9182,biu5zxd1,10.1007/978-981-10-2425-2_15,1353,26994,33
9183,kgyl052w,10.1007/978-81-322-2710-6_45,570,3933,19
9184,ffy62r26,10.1007/978-3-540-32711-0_27,3599,88087,59
9185,cbbn5vnh,10.1007/978-3-642-23412-5_11,4399,116781,83
9186,hmb6q2x2,10.1007/0-387-25518-4_7,1581,11222,31
9187,nj535tvb,10.1007/978-81-322-2794-6_9,5525,78200,85
9188,m1i33ddd,10.1007/978-88-470-1989-8_3,0,79674,147
9189,av1a08yu,10.1007/978-3-540-39026-8_509,180,1692,4
9190,vimq6qs7,10.1007/978-3-662-46745-9_14,966,3150,42
9191,68dmza13,10.1007/978-88-470-0609-6_8,8342,70434,43
9192,3z4fu2i5,10.1007/978-3-540-26577-1_27,5675,105555,227
9193,lvvouhgj,10.1007/174_2014_1021,1080,39960,54
9194,n7er94eb,10.1007/978-3-319-57669-5_13,6206,43656,107
9195,8hk0s8z6,10.1007/978-3-030-30085-2_7,1638,39060,42
9196,e7mduiiq,10.1007/978-1-4471-4318-5_12,672,20594,14
9197,n4sjixg8,10.1007/978-981-10-6847-8_19,2652,64532,34
9198,50r61l1x,10.1007/978-1-4614-5380-2_16,2460,36654,41
9199,kqfyasmu,10.1007/978-3-319-15916-4_1,2888,54758,38
9200,1wn7a9j6,10.1007/978-94-007-1257-7_9,1521,44226,39
9201,5paz5he0,10.1007/978-981-32-9366-3_5,3120,75080,40
9202,1kwb0v71,10.1007/1-4020-3623-x_4,738,15480,18
9203,fnc53bat,10.1007/978-3-540-71615-0_4,2511,17825,31
9204,runlxlxl,10.1007/10.1007/978-90-368-1469-0_2,4464,42408,186
9205,55l8oeb0,10.1007/978-90-313-7361-1_2,3186,26432,118
9206,4cbwxkow,10.1007/978-0-387-68792-6_31,3864,75264,168
9207,uq6dzj7y,10.1007/978-3-540-72296-0_66,0,32736,66
9208,wrvimfei,10.1007/978-3-642-02466-5_47,3792,51936,48
9209,o0kwuo3g,10.1007/978-1-4419-6505-9_6,0,1800,18
9210,2ceebcar,10.1007/978-4-431-55120-1_9,2968,82362,53
9211,e1bp5n2k,10.1007/978-3-540-78393-0_2,22876,21070,43
9212,yzc1nk6l,10.1057/978-1-137-51700-5_2,1734,23511,51
9213,lrzzak3l,10.1007/978-90-368-1629-8_31,0,71434,191
9214,mj6ejizu,10.1007/978-1-4419-0020-3_23,6968,40664,52
9215,kd64s6a7,10.1007/978-3-540-78392-3_4,0,73143,63
9216,idu778zl,10.1007/978-1-4939-6377-5_29,3796,66941,73
9217,5uvdwyez,10.1007/978-88-470-0528-0_5,0,33088,47
9218,b2hl53hf,10.1007/978-90-481-9504-6_4,1739,86574,47
9219,czhqzdeh,10.1007/978-981-4451-98-7_104,1062,7776,18
9220,xw9ycxn2,10.1007/978-3-030-21859-1_8,357,18543,21
9221,spuzh415,10.1007/978-3-319-19728-9_34,1533,25704,21
9222,5ule2x9w,10.1007/978-94-007-4780-7_4,1320,25968,24
9223,o20z8ysd,10.1007/978-1-4614-3970-7_38,4590,135915,85
9224,le22pknc,10.1007/978-981-13-9073-9_10,828,66194,46
9225,xphwfan6,10.1007/978-3-540-74386-6_18,4428,28593,27
9226,3s3pd9xx,10.1007/978-1-4614-5719-0_6,3082,44689,67
9227,2neqoqsy,10.1007/11424857_28,2465,40136,29
9228,2njg9216,10.1007/978-3-540-76460-1_100,3255,42315,155
9229,ak8cluoq,10.1007/978-94-017-9457-2_40,2964,57993,39
9230,7yas4yqt,10.1007/978-4-431-53875-2_4,2990,44252,26
9231,iawcsntb,10.1007/978-1-4939-3414-0_3,590,8130,10
9232,b6zsazia,10.1007/978-88-470-0828-1_30,814,30155,37
9233,qa7bcsbu,10.1007/978-3-030-30730-1_51,2530,208150,230
9234,vqeeaagp,10.1007/978-3-030-35820-4_7,1300,176540,130
9235,c0xc1iub,10.1007/978-1-4614-3764-2_52,13029,136148,101
9236,ss2uea48,10.1007/978-90-368-1629-8_10,0,43332,69
9237,yw7u5yvl,10.1007/978-3-319-92489-2_4,2001,209496,87
9238,59gwjpli,10.1007/978-3-540-89533-6_38,420,5719,7
9239,8smcftey,10.1007/978-3-319-99921-0_88,2600,51480,40
9240,0o61wy6a,10.1057/978-1-137-55247-1_3,2852,63860,62
9241,awanrm9u,10.1007/978-0-387-33227-7_41,1024,21920,32
9242,62s2gewv,10.1007/0-387-35096-9_25,0,44450,35
9243,sycnjty5,10.1007/978-1-4614-0266-4_37,5220,58000,58
9244,ji1z2zkv,10.1007/978-3-7091-1496-4_14,107,599,1
9245,krr3e6rd,10.1007/978-4-431-78889-8_15,481,11154,13
9246,5e3a3004,10.1007/978-3-319-95111-9_12,2112,30129,33
9247,7533buzt,10.1007/978-3-540-88436-1_12,1950,40404,39
9248,k5l7aveu,10.1007/978-90-313-8404-4_26,858,13299,39
9249,mmadeeuo,10.1007/978-94-007-2214-9_26,3562,54028,26
9250,pp32u4sz,10.1007/978-3-540-77430-3_15,3074,26390,58
9251,3acjijj2,10.1007/978-0-387-77383-4_33,1350,35940,30
9252,jsbca3xq,10.1007/978-0-387-68792-6_20,2440,41400,40
9253,4epgpi9v,10.1007/978-3-030-28247-9_6,780,10114,26
9254,qa2us17r,10.1007/978-88-470-2059-7_20,1800,17736,24
9255,2lcz3yy5,10.1007/978-94-007-4053-2_43,357,5151,17
9256,wtgbdwi1,10.1007/978-1-4020-9063-9_73,7623,100989,63
9257,oc7b46j5,10.1007/978-3-540-39026-8_749,84,30,3
9258,re8pd2zr,10.1007/978-90-313-9906-2_4,4773,178278,129
9259,427mbaqc,10.1007/978-3-540-69414-4_16,0,13616,46
9260,iyuca9lv,10.1007/978-3-7091-1496-4_40,1450,6580,10
9261,ptufew83,10.1007/978-0-387-75240-2_8,2867,91256,61
9262,od0fr8l0,10.1007/978-981-13-9353-2_13,3312,70608,48
9263,cb9mheqh,10.1007/b107242,2294,53382,31
9264,m1z13f7x,10.1007/978-3-030-30410-2_4,2814,24991,67
9265,6etgnuta,10.1007/978-3-030-35765-8_9,1176,7497,21
9266,yiuhn6tc,10.1007/978-3-7091-1496-4_9,1224,12618,18
9267,wzb32zrm,10.1007/978-1-4939-3414-0_16,1651,10504,13
9268,5mdfq4gd,10.1007/978-0-387-75722-3_6,9503,100104,43
9269,gq3tfwro,10.1007/978-94-017-9457-2_45,3105,52425,45
9270,kowo7elk,10.1007/978-981-10-0428-5_7,312,28990,26
9271,5grfbfvx,10.1007/978-3-540-85228-5_32,320,2600,4
9272,0a3gi9b6,10.1007/978-1-4419-5923-2_40,527,25364,17
9273,3074qlea,10.1007/978-1-4020-6106-6_15,1794,13364,26
9274,sv01jqj3,10.1007/978-3-030-29211-9_25,418,4532,11
9275,l68mxuxz,10.1007/978-1-61779-542-8_12,748,17204,22
9276,h4vjkufn,10.1007/1-4020-3395-8_10,12054,119679,123
9277,dno65mvx,10.1007/978-0-387-72573-4_18,2332,62788,44
9278,3d0k6dz8,10.1007/978-3-319-95111-9_31,1798,37789,31
9279,2qto9vsb,10.1007/978-4-431-55873-6_2,2601,101847,51
9280,godl8l7a,10.1007/978-90-368-0945-0_15,1170,52290,90
9281,up7dcv9u,10.1007/11853565_9,2736,27246,38
9282,e9ix35x3,10.1007/978-3-030-26961-6_34,1435,42595,35
9283,l0vamb8i,10.1007/978-3-642-25778-0_12,975,12330,15
9284,4s0keus5,10.1007/978-3-642-21078-5_6,2750,55715,55
9285,uhei3bvr,10.1007/978-1-4614-3970-7_36,2565,23123,19
9286,onv6xcny,10.1007/0-387-32892-0_21,1856,53888,32
9287,tjlcnee2,10.1007/11880561_31,2065,12215,35
9288,1g39jebq,10.1007/978-1-4020-6600-9_5,33702,85362,246
9289,qvvk4zk0,10.1007/978-88-470-1959-1_3,520,28158,26
9290,ru8ofk3p,10.1007/978-3-319-74240-3_7,1767,21576,31
9291,00ssu6r8,10.1007/978-3-319-11484-2_1,1520,50236,38
9292,zix0yu1y,10.1007/978-0-387-77893-8_53,2050,32677,41
9293,6xgy0cm3,10.1007/978-3-030-28703-0_14,4794,57669,47
9294,sk2kz8ce,10.1007/978-3-319-94127-1_10,603,36180,67
9295,h62e6ils,10.1007/978-1-4614-2182-5_5,4128,28608,48
9296,rzlgcnrx,10.1007/978-3-642-35879-1_62,2464,23184,28
9297,h122of8q,10.1007/978-3-211-99448-1_78,1166,5214,22
9298,xm4fmqoo,10.1007/978-3-7091-1496-4_30,1034,5533,11
9299,6w79y2gp,10.1007/978-3-662-47312-2_5,133,17727,19
9300,uju5bg3b,10.1007/978-981-287-527-3_15,3591,69825,57
9301,rp10euqb,10.1007/978-3-319-99921-0_83,975,11275,25
9302,29d4lqxp,10.1007/978-3-030-33832-9_4,2020,19080,20
9303,jop2rx61,10.1007/978-90-481-3767-1_5,20566,75484,226
9304,7zwq241r,10.1007/978-90-313-7944-6_17,4089,14181,87
9305,bcpql5ev,10.1007/978-981-13-9624-3_4,1365,26460,21
9306,8u02b5u8,10.1007/978-94-007-0567-8_11,4140,34410,30
9307,3114rz8f,10.1007/978-3-319-50890-0_4,1458,48060,27
9308,h49gsxn9,10.1007/978-1-59745-285-4_28,1972,30294,34
9309,556qr3gg,10.1007/978-981-10-2923-3_5,2070,11454,69
9310,jkaxemmb,10.1007/978-4-431-53889-9_34,3315,48087,39
9311,a8e02663,10.1007/978-3-030-26664-6_11,90,3475,5
9312,h7g5n9wq,10.1007/978-0-387-68792-6_8,4260,239412,213
9313,jlono0x7,10.1007/978-1-4939-3414-0_19,676,8515,13
9314,vbzy11hc,10.1007/978-88-470-1601-9_12,2520,12236,28
9315,mlwe7fzz,10.1007/978-1-4939-0770-0_10,1710,39330,45
9316,e56gui5f,10.1007/978-1-4614-8354-0_6,108,4812,12
9317,5bwsb265,10.1007/978-3-642-21498-1_66,957,34162,29
9318,qjb36hkg,10.1007/978-1-59745-403-2_12,3744,63492,78
9319,jd63b5ef,10.1007/978-1-4419-5562-3_13,1175,37950,25
9320,drs1g252,10.1007/978-1-4419-6836-4_5,2139,85095,93
9321,wvuowxc6,10.1007/978-94-017-9864-8_8,2940,52836,42
9322,drxucfvj,10.1007/978-3-540-89746-0_12,2044,10808,28
9323,pz2q62i7,10.1007/978-981-13-5980-4_3,629,20791,17
9324,depi0693,10.1007/0-387-28159-2_3,649,6699,11
9325,zdg9q14x,10.1007/978-4-431-54011-3_8,2160,40080,48
9326,ali2z8y0,10.1007/978-1-4471-2401-6_32,2484,28428,23
9327,k1zbw41f,10.1007/978-3-319-04576-4_5,1890,56245,35
9328,i7z0tdrk,10.1007/978-981-13-1562-6_15,3219,35583,29
9329,tbot0fc9,10.1007/978-88-470-1436-7_25,1440,66600,40
9330,ewe2fje7,10.1007/978-1-4419-6505-9_8,0,1364,11
9331,5q9ufu28,10.1007/978-1-59259-880-9_21,0,133280,80
9332,tqtt2mpj,10.1007/978-94-024-1283-3_1,2806,70150,61
9333,5yt68oiq,10.1007/3-540-31303-6_129,3180,25917,53
9334,44pgjah8,10.1007/978-1-4939-6377-5_47,2244,8364,34
9335,vxjyjql6,10.1007/b107241,1024,31200,32
9336,ewn4jsnx,10.1007/978-94-6091-427-0_6,10974,37138,62
9337,l0z1zqcv,10.1007/978-3-319-74240-3_8,1387,60225,73
9338,4tufh3qa,10.1007/978-3-531-18927-7_40,798,33726,42
9339,gvezk8vp,10.1007/978-1-4020-6662-7_5,22100,249600,260
9340,mtxdn5ks,10.1007/11553762_19,2860,15886,26
9341,7j5cdt1b,10.1007/978-0-387-87429-6_12,6307,101654,53
9342,2nnhoi21,10.1007/978-0-387-48902-5_22,1404,26622,54
